id,umkm_id,type,amount,note,occurred_at,product_name
TRX4581,UMKM592,1,341000.0,Transfer BRI,2022-09-21 01:45:58,Celana Kulot
TRX4582,UMKM593,1,1318000.0,Transfer BCA,2022-07-28 12:35:39,Kurir Ekspres Lokal
TRX4583,UMKM593,1,192000.0,Gopay,2022-12-12 12:35:39,Kurir Ekspres Lokal
TRX4585,UMKM593,0,446000.0,Transfer BNI,2021-07-02 12:35:39,Paket Wisata Bali
TRX4586,UMKM593,0,700000.0,,2021-06-02 12:35:39,Ekspedisi Antar Pulau
TRX4587,UMKM593,1,1045000.0,,2021-08-19 12:35:39,Kurir Ekspres Lokal
TRX4588,UMKM593,0,972000.0,Cash,2022-01-15 12:35:39,Open Trip Bromo
TRX4589,UMKM594,0,1444000.0,,2025-07-22 03:21:04,Penulisan Artikel SEO
TRX4590,UMKM594,1,2624000.0,Transfer BRI,2025-05-26 03:21:04,Konsultasi Keuangan
TRX4591,UMKM594,0,2800000.0,Transfer Mandiri,2025-05-05 03:21:04,Servis Mesin Cuci
TRX4592,UMKM594,1,1352000.0,OVO,2025-01-03 03:21:04,Konsultasi Marketing
TRX4593,UMKM594,0,2940000.0,,2024-03-16 03:21:04,Servis Laptop
TRX4594,UMKM595,1,1246000.0,,2023-03-24 02:45:42,Tour Domestik
TRX4595,UMKM595,1,362000.0,Dana,2021-11-26 02:45:42,Tour Domestik
TRX4596,UMKM595,1,1208000.0,Pembayaran tunai,2023-01-12 02:45:42,Tour Domestik
TRX4597,UMKM595,0,1210000.0,Cash,2022-01-11 02:45:42,Jasa Titip Belanja
TRX4598,UMKM595,0,796000.0,,2023-02-09 02:45:42,Kurir Ekspres Lokal
TRX4599,UMKM595,0,1704000.0,Transfer BNI,2023-03-14 02:45:42,Driver Harian
TRX4600,UMKM595,1,697000.0,Transfer BCA,2022-03-24 02:45:42,Tour Domestik
TRX4601,UMKM595,1,927000.0,Dana,2022-09-28 02:45:42,Tour Domestik
TRX4602,UMKM596,1,790000.0,,2022-05-22 20:03:04,Desain Undangan
TRX4604,UMKM596,0,1382000.0,,2023-06-26 20:03:04,Konsultasi Hukum
TRX4605,UMKM596,1,1108000.0,Pembayaran tunai,2022-05-21 20:03:04,Konsultasi Hukum
TRX4606,UMKM596,1,1007000.0,Pembayaran tunai,2022-07-25 20:03:04,Desain Undangan
TRX4607,UMKM596,0,2724000.0,Cash,2023-03-07 20:03:04,Gathering Perusahaan
TRX4608,UMKM596,1,1886000.0,Gopay,2021-12-03 20:03:04,Editing Video
TRX4609,UMKM596,1,1233000.0,Gopay,2023-02-28 20:03:04,Editing Video
TRX4610,UMKM596,0,1572000.0,,2022-04-03 20:03:04,Desain Kemasan
TRX4611,UMKM597,1,73000.0,Dana,2021-12-30 03:57:40,Paket Prasmanan
TRX4612,UMKM597,0,174000.0,Tunai,2022-12-11 03:57:40,Pecel Lele
TRX4613,UMKM597,1,250000.0,Dana,2021-11-10 03:57:40,Paket Prasmanan
TRX4614,UMKM597,1,241000.0,OVO,2022-04-26 03:57:40,Paket Prasmanan
TRX4615,UMKM597,1,233000.0,-,2021-06-07 03:57:40,Klepon
TRX4616,UMKM597,1,188000.0,Transfer BRI,2021-04-19 03:57:40,Es Krim Lokal
TRX4617,UMKM597,0,161000.0,Tunai,2021-12-21 03:57:40,Gado-Gado
TRX4618,UMKM597,1,254000.0,,2021-10-17 03:57:40,Catering Pernikahan
TRX4620,UMKM597,1,60000.0,Dana,2022-05-31 03:57:40,Klepon
TRX4621,UMKM597,1,94000.0,Gopay,2021-10-24 03:57:40,Es Krim Lokal
TRX4622,UMKM597,1,46000.0,OVO,2022-10-12 03:57:40,Es Krim Lokal
TRX4623,UMKM597,1,148000.0,Transfer BRI,2022-03-12 03:57:40,Es Krim Lokal
TRX4624,UMKM597,1,76000.0,Pembayaran tunai,2022-01-05 03:57:40,Klepon
TRX4625,UMKM597,1,280000.0,Transfer BRI,2021-04-03 03:57:40,Catering Pernikahan
TRX4626,UMKM597,1,105000.0,-,2022-09-29 03:57:40,Es Krim Lokal
TRX4627,UMKM597,1,139000.0,Dana,2022-04-29 03:57:40,Klepon
TRX4628,UMKM598,0,49000.0,Tunai,2023-10-14 16:31:15,Bibit Padi Ciherang
TRX4629,UMKM598,0,48000.0,,2024-08-10 16:31:15,Tepung Mocaf
TRX4630,UMKM598,1,19000.0,Transfer BCA,2025-07-24 16:31:15,Mesin Pompa Air
TRX4631,UMKM598,1,269000.0,,2023-09-11 16:31:15,Kacang Tanah
TRX4632,UMKM599,0,355000.0,Transfer BNI,2023-10-19 11:28:07,Setup Server
TRX4633,UMKM599,1,4866000.0,OVO,2022-04-05 11:28:07,Printer Thermal
TRX4634,UMKM599,1,4842000.0,,2022-09-27 11:28:07,Printer Thermal
TRX4635,UMKM599,1,3418000.0,,2023-09-24 11:28:07,Software Akuntansi
TRX4636,UMKM599,1,4933000.0,Gopay,2022-01-23 11:28:07,Pembuatan Website
TRX4637,UMKM599,1,1842000.0,OVO,2022-08-06 11:28:07,Scanner Barcode
TRX4638,UMKM600,1,489000.0,OVO,2023-10-01 13:44:50,Jam Dinding Kayu
TRX4639,UMKM600,0,43000.0,Transfer BNI,2024-07-11 13:44:50,Pot Tanah Liat
TRX4640,UMKM600,1,307000.0,Pembayaran tunai,2022-11-25 13:44:50,Tas Rajut
TRX4641,UMKM600,1,158000.0,Pembayaran tunai,2023-01-10 13:44:50,Vas Bunga Keramik
TRX4642,UMKM601,0,2326000.0,Tunai,2023-04-13 06:06:09,Konsultasi Keuangan
TRX4643,UMKM601,0,2310000.0,Transfer Mandiri,2023-03-04 06:06:09,Desain Feed Instagram
TRX4645,UMKM601,1,2778000.0,OVO,2023-08-13 06:06:09,Paket Ulang Tahun
TRX4646,UMKM601,0,708000.0,,2022-05-27 06:06:09,Konsultasi Pajak
TRX4647,UMKM601,1,1598000.0,Transfer BRI,2022-10-27 06:06:09,Konsultasi Hukum
TRX4648,UMKM601,1,1707000.0,Pembayaran tunai,2022-05-09 06:06:09,Konsultasi Hukum
TRX4649,UMKM601,0,1014000.0,Transfer Mandiri,2023-10-01 06:06:09,Penerjemah Dokumen
TRX4650,UMKM602,0,4930000.0,,2024-09-26 20:42:45,Platform E-commerce
TRX4651,UMKM602,0,2483000.0,Tunai,2024-09-10 20:42:45,Kamera IP CCTV
TRX4652,UMKM602,1,1196000.0,Gopay,2023-10-30 20:42:45,Setup Server
TRX4653,UMKM602,0,3906000.0,Tunai,2024-04-13 20:42:45,Sistem ERP
TRX4655,UMKM603,0,286000.0,Tunai,2024-11-20 19:07:52,Nampan Serut
TRX4656,UMKM603,1,71000.0,Dana,2024-02-23 19:07:52,Nampan Serut
TRX4657,UMKM603,0,228000.0,Transfer Mandiri,2025-07-11 19:07:52,Lampu Botol Kaca
TRX4658,UMKM604,1,3080000.0,Transfer BCA,2024-06-13 13:32:11,Software Akuntansi
TRX4659,UMKM604,1,4213000.0,-,2024-08-03 13:32:11,Router WiFi
TRX4660,UMKM604,1,186000.0,Transfer BCA,2022-10-01 13:32:11,Website Company Profile
TRX4661,UMKM604,0,2056000.0,,2023-11-27 13:32:11,Sensor Suhu Gudang
TRX4662,UMKM605,1,918000.0,Transfer BCA,2023-03-06 19:16:55,Celana Kulot
TRX4663,UMKM605,1,875000.0,Transfer BRI,2022-06-08 19:16:55,Ikat Pinggang Pria
TRX4665,UMKM605,1,750000.0,,2023-04-21 19:16:55,Topi Baseball
TRX4666,UMKM605,0,219000.0,,2022-04-19 19:16:55,Ikat Pinggang Pria
TRX4667,UMKM605,1,825000.0,Pembayaran tunai,2023-08-11 19:16:55,Rok Midi
TRX4668,UMKM605,1,576000.0,-,2023-07-08 19:16:55,Sweater Pria
TRX4669,UMKM605,1,193000.0,Transfer BCA,2023-05-25 19:16:55,Topi Baseball
TRX4670,UMKM605,0,506000.0,Transfer BNI,2023-12-02 19:16:55,Heels Wanita
TRX4671,UMKM606,1,3108000.0,Pembayaran tunai,2022-10-17 07:31:09,Pemasangan Wallpaper
TRX4673,UMKM607,1,1209000.0,Pembayaran tunai,2021-10-05 00:40:42,Kursus Desain Canva
TRX4674,UMKM607,1,1208000.0,Gopay,2022-03-19 00:40:42,Kursus Desain Canva
TRX4675,UMKM607,1,1400000.0,Transfer BRI,2023-01-16 00:40:42,Kursus Desain Canva
TRX4676,UMKM607,0,349000.0,Transfer BNI,2022-08-31 00:40:42,Buku Resep Masakan
TRX4677,UMKM608,1,401000.0,,2025-09-16 21:55:30,Tumbler Sablon
TRX4678,UMKM608,1,399000.0,Pembayaran tunai,2024-04-21 21:55:30,Vas Bunga Keramik
TRX4679,UMKM608,0,272000.0,Cash,2025-05-10 21:55:30,Kaos Souvenir
TRX4680,UMKM608,0,208000.0,,2024-08-28 21:55:30,Pot Tanah Liat
TRX4681,UMKM608,1,45000.0,Gopay,2025-05-14 21:55:30,Tumbler Sablon
TRX4682,UMKM608,0,137000.0,,2025-06-06 21:55:30,Pot Ban Bekas
TRX4683,UMKM609,1,829000.0,Transfer BCA,2021-12-29 22:13:33,Rok Midi
TRX4684,UMKM609,1,549000.0,Dana,2022-11-21 22:13:33,Kemeja Batik Pria
TRX4685,UMKM609,1,287000.0,Transfer BRI,2022-11-27 22:13:33,Dompet Wanita
TRX4686,UMKM609,1,114000.0,Gopay,2022-12-20 22:13:33,Kemeja Batik Pria
TRX4687,UMKM609,0,320000.0,Tunai,2022-08-07 22:13:33,Setelan Anak Lucu
TRX4688,UMKM609,1,428000.0,Pembayaran tunai,2022-08-08 22:13:33,Rok Midi
TRX4689,UMKM609,0,289000.0,Tunai,2022-01-14 22:13:33,Celana Kulot
TRX4690,UMKM609,1,93000.0,Transfer BRI,2023-01-03 22:13:33,Rok Midi
TRX4691,UMKM609,0,734000.0,Cash,2021-09-20 22:13:33,Sepatu Boots
TRX4692,UMKM610,1,115000.0,Dana,2022-02-19 22:26:32,Kacang Tanah
TRX4693,UMKM610,0,275000.0,Transfer BNI,2022-04-11 22:26:32,Mesin Pompa Air
TRX4694,UMKM610,0,194000.0,Tunai,2022-04-14 22:26:32,Sprayer Hama
TRX4695,UMKM611,0,213000.0,Transfer Mandiri,2023-08-10 08:27:33,Konsultasi Dokter
TRX4696,UMKM611,0,255000.0,Transfer BNI,2024-04-13 08:27:33,Jamu Beras Kencur
TRX4697,UMKM611,0,484000.0,,2023-12-03 08:27:33,Jamu Beras Kencur
TRX4699,UMKM612,0,28000.0,Transfer BNI,2024-11-13 12:35:10,Es Boba
TRX4700,UMKM612,1,25000.0,Pembayaran tunai,2025-02-03 12:35:10,Catering Pernikahan
TRX4701,UMKM612,1,170000.0,OVO,2023-09-20 12:35:10,Pecel Lele
TRX4702,UMKM612,0,57000.0,,2024-11-05 12:35:10,Basreng Kering
TRX4703,UMKM612,0,271000.0,Transfer BNI,2025-02-01 12:35:10,Keripik Singkong Pedas
TRX4704,UMKM612,0,145000.0,Cash,2023-06-13 12:35:10,Pecel Lele
TRX4705,UMKM612,0,139000.0,Transfer BNI,2023-05-17 12:35:10,Bakso Mercon
TRX4707,UMKM612,0,296000.0,Tunai,2024-09-24 12:35:10,Bakso Mercon
TRX4708,UMKM612,1,94000.0,,2024-06-17 12:35:10,Catering Pernikahan
TRX4710,UMKM612,0,198000.0,Transfer BNI,2023-06-30 12:35:10,Es Teh Manis
TRX4711,UMKM612,1,192000.0,,2023-09-23 12:35:10,Mie Ayam Pangsit
TRX4712,UMKM612,1,44000.0,Transfer BCA,2024-03-12 12:35:10,Bolu Kukus
TRX4714,UMKM613,1,2160000.0,,2023-06-15 06:49:14,App Mobile Android
TRX4715,UMKM613,1,3182000.0,Transfer BCA,2023-04-10 06:49:14,Instalasi CCTV
TRX4716,UMKM613,1,1925000.0,Gopay,2023-04-02 06:49:14,Maintenance Jaringan
TRX4717,UMKM613,1,4330000.0,OVO,2024-07-13 06:49:14,App Mobile Android
TRX4718,UMKM613,1,3424000.0,Gopay,2023-07-26 06:49:14,Instalasi CCTV
TRX4719,UMKM613,1,2990000.0,,2023-06-20 06:49:14,Maintenance Jaringan
TRX4721,UMKM613,1,4088000.0,,2023-08-18 06:49:14,Maintenance Jaringan
TRX4727,UMKM615,1,261000.0,Transfer BCA,2022-05-03 16:56:56,Cireng Isi
TRX4728,UMKM615,0,76000.0,Tunai,2021-07-02 16:56:56,Paket Nasi Box
TRX4729,UMKM615,1,230000.0,Transfer BRI,2022-12-05 16:56:56,Catering Pernikahan
TRX4730,UMKM615,1,89000.0,OVO,2022-04-20 16:56:56,Kue Cubit
TRX4731,UMKM615,1,122000.0,,2022-11-22 16:56:56,Cireng Isi
TRX4732,UMKM615,1,44000.0,,2023-02-18 16:56:56,Paket Nasi Box
TRX4733,UMKM615,1,268000.0,OVO,2021-12-21 16:56:56,Kue Cubit
TRX4734,UMKM615,1,148000.0,OVO,2023-03-27 16:56:56,Cireng Isi
TRX4736,UMKM615,0,81000.0,Transfer BNI,2022-06-22 16:56:56,Makaroni Goreng
TRX4737,UMKM615,1,100000.0,,2023-01-11 16:56:56,Catering Pernikahan
TRX4738,UMKM615,1,85000.0,Pembayaran tunai,2022-09-09 16:56:56,Catering Kantor
TRX4739,UMKM615,0,190000.0,,2021-10-30 16:56:56,Opak Angin
TRX4740,UMKM615,0,65000.0,Tunai,2021-06-22 16:56:56,Klepon
TRX4741,UMKM616,0,1403000.0,Transfer Mandiri,2021-11-01 22:53:24,Workshop Fotografi
TRX4742,UMKM616,1,521000.0,Pembayaran tunai,2022-06-22 22:53:24,Pelatihan Sales
TRX4743,UMKM616,1,899000.0,Dana,2022-08-20 22:53:24,Pelatihan Sales
TRX4744,UMKM616,1,726000.0,OVO,2021-12-17 22:53:24,Pelatihan Leadership
TRX4745,UMKM617,0,68000.0,Tunai,2025-05-03 18:55:02,Bibit Tomat Unggul
TRX4746,UMKM617,1,256000.0,OVO,2024-09-28 18:55:02,Keripik Pisang
TRX4748,UMKM617,1,255000.0,Transfer BRI,2024-08-08 18:55:02,Jagung Pipil Kering
TRX4749,UMKM617,1,117000.0,OVO,2024-06-04 18:55:02,Singkong Segar
TRX4750,UMKM617,1,92000.0,Transfer BRI,2023-09-18 18:55:02,Keripik Pisang
TRX4751,UMKM618,1,215000.0,Dana,2022-06-07 13:09:29,Paket Prasmanan
TRX4752,UMKM618,1,16000.0,OVO,2023-06-04 13:09:29,Kue Cubit
TRX4753,UMKM618,0,129000.0,Transfer BNI,2022-10-13 13:09:29,Cireng Isi
TRX4754,UMKM618,1,27000.0,Dana,2021-10-15 13:09:29,Paket Nasi Box
TRX4755,UMKM618,1,70000.0,Dana,2022-09-17 13:09:29,Paket Nasi Box
TRX4756,UMKM618,1,298000.0,Dana,2022-12-18 13:09:29,Snack Box Meeting
TRX4757,UMKM618,0,87000.0,,2021-11-05 13:09:29,Bakso Mercon
TRX4758,UMKM618,0,73000.0,,2021-12-23 13:09:29,Snack Box Meeting
TRX4759,UMKM618,1,267000.0,Transfer BRI,2022-09-11 13:09:29,Pecel Lele
TRX4760,UMKM618,1,25000.0,Transfer BCA,2023-05-21 13:09:29,Pecel Lele
TRX4761,UMKM618,1,298000.0,Transfer BCA,2023-06-16 13:09:29,Pecel Lele
TRX4762,UMKM618,0,80000.0,Tunai,2022-06-19 13:09:29,Es Teh Manis
TRX4763,UMKM619,0,43000.0,,2023-07-29 14:06:14,Kunyit Asam
TRX4764,UMKM619,1,100000.0,Pembayaran tunai,2023-09-14 14:06:14,Cek Gula Darah
TRX4765,UMKM619,1,147000.0,OVO,2022-12-17 14:06:14,Facial Wajah
TRX4766,UMKM619,1,487000.0,,2023-08-04 14:06:14,Layanan Perawat Rumah
TRX4767,UMKM620,0,97000.0,Transfer BNI,2023-11-24 16:17:50,Keripik Singkong Pedas
TRX4769,UMKM620,0,212000.0,Tunai,2024-01-16 16:17:50,Bolu Kukus
TRX4770,UMKM620,1,293000.0,Pembayaran tunai,2023-05-09 16:17:50,Rendang Padang
TRX4771,UMKM620,0,14000.0,Tunai,2024-06-26 16:17:50,Seblak Kering
TRX4772,UMKM620,1,150000.0,Pembayaran tunai,2023-02-25 16:17:50,Bolu Kukus
TRX4773,UMKM620,1,48000.0,Pembayaran tunai,2023-08-16 16:17:50,Keripik Singkong Pedas
TRX4774,UMKM620,0,115000.0,Transfer BNI,2022-09-25 16:17:50,Gado-Gado
TRX4775,UMKM620,0,234000.0,Cash,2022-12-14 16:17:50,Kopi Susu
TRX4776,UMKM620,1,246000.0,Transfer BRI,2022-10-09 16:17:50,Wedang Jahe
TRX4777,UMKM621,1,938000.0,Transfer BRI,2022-08-03 09:28:24,Celana Kulot
TRX4778,UMKM621,0,543000.0,Tunai,2021-09-21 09:28:24,Blouse Wanita
TRX4781,UMKM621,0,900000.0,,2021-09-02 09:28:24,Kemeja Pria Casual
TRX4783,UMKM621,1,665000.0,OVO,2022-11-09 09:28:24,Kaos Anak Motif
TRX4784,UMKM621,1,196000.0,Gopay,2022-08-29 09:28:24,Celana Kulot
TRX4785,UMKM621,1,863000.0,OVO,2022-12-16 09:28:24,Kaos Anak Motif
TRX4786,UMKM622,0,646000.0,Tunai,2024-08-03 18:42:02,Polo Shirt Pria
TRX4787,UMKM622,0,890000.0,Cash,2024-05-01 18:42:02,Dompet Wanita
TRX4788,UMKM622,0,835000.0,,2023-07-31 18:42:02,Dompet Wanita
TRX4789,UMKM622,0,236000.0,,2023-09-19 18:42:02,Celana Panjang Pria
TRX4790,UMKM622,0,688000.0,,2024-11-07 18:42:02,Kemeja Batik Pria
TRX4791,UMKM622,1,725000.0,,2024-06-07 18:42:02,Topi Baseball
TRX4792,UMKM622,0,573000.0,,2023-04-14 18:42:02,Anting Mutiara
TRX4793,UMKM622,1,320000.0,OVO,2023-11-27 18:42:02,Polo Shirt Pria
TRX4794,UMKM622,1,221000.0,Pembayaran tunai,2023-05-12 18:42:02,Slip On Polos
TRX4795,UMKM622,1,791000.0,Pembayaran tunai,2025-01-11 18:42:02,Slip On Polos
TRX4796,UMKM623,0,752000.0,Tunai,2024-08-17 17:43:19,Sweater Pria
TRX4798,UMKM623,0,994000.0,Cash,2024-12-11 17:43:19,Tunik Polos
TRX4799,UMKM623,1,514000.0,Gopay,2024-02-03 17:43:19,Kemeja Batik Pria
TRX4800,UMKM623,1,660000.0,OVO,2024-10-22 17:43:19,Kaos Polos Pria
TRX4801,UMKM623,1,654000.0,Dana,2024-01-08 17:43:19,Anting Mutiara
TRX4803,UMKM623,1,285000.0,Dana,2024-04-08 17:43:19,Sweater Pria
TRX4804,UMKM623,0,437000.0,,2023-11-04 17:43:19,Anting Mutiara
TRX4806,UMKM623,1,185000.0,,2025-01-21 17:43:19,Anting Mutiara
TRX4807,UMKM623,1,161000.0,Dana,2024-04-20 17:43:19,Gelang Perak
TRX4808,UMKM624,0,33000.0,,2022-06-14 05:47:21,Tas Plastik Daur Ulang
TRX4809,UMKM624,1,128000.0,OVO,2023-04-26 05:47:21,Tas Plastik Daur Ulang
TRX4810,UMKM624,1,292000.0,,2023-03-03 05:47:21,Jam Dinding Kayu
TRX4811,UMKM624,0,465000.0,,2023-07-27 05:47:21,Kotak Perhiasan Kayu
TRX4812,UMKM624,0,490000.0,Transfer BNI,2022-05-08 05:47:21,Tumbler Sablon
TRX4813,UMKM624,0,283000.0,Cash,2022-04-20 05:47:21,Kaos Souvenir
TRX4814,UMKM625,0,219000.0,Tunai,2024-08-09 05:01:52,Opak Angin
TRX4815,UMKM625,1,81000.0,,2023-11-29 05:01:52,Pudding Coklat
TRX4816,UMKM625,1,54000.0,Transfer BRI,2023-12-11 05:01:52,Es Teh Manis
TRX4817,UMKM625,0,95000.0,Cash,2024-02-02 05:01:52,Pudding Coklat
TRX4818,UMKM625,1,248000.0,,2025-09-10 05:01:52,Pudding Coklat
TRX4819,UMKM625,1,24000.0,Transfer BRI,2024-11-30 05:01:52,Es Teh Manis
TRX4820,UMKM625,1,277000.0,OVO,2024-10-28 05:01:52,Es Teh Manis
TRX4822,UMKM625,1,65000.0,Transfer BRI,2024-01-21 05:01:52,Es Teh Manis
TRX4823,UMKM625,1,52000.0,Pembayaran tunai,2025-07-24 05:01:52,Pudding Coklat
TRX4824,UMKM626,1,251000.0,Pembayaran tunai,2022-05-15 02:07:57,Paket Nasi Box
TRX4826,UMKM626,1,281000.0,Transfer BCA,2022-05-22 02:07:57,Paket Prasmanan
TRX4827,UMKM626,1,5000.0,Gopay,2021-02-19 02:07:57,Paket Prasmanan
TRX4828,UMKM626,0,225000.0,Cash,2022-10-05 02:07:57,Dadar Gulung
TRX4829,UMKM626,1,272000.0,Dana,2022-07-08 02:07:57,Catering Pernikahan
TRX4830,UMKM626,1,220000.0,OVO,2022-04-08 02:07:57,Catering Pernikahan
TRX4831,UMKM626,1,194000.0,Gopay,2021-09-13 02:07:57,Snack Box Meeting
TRX4832,UMKM626,0,27000.0,,2021-11-02 02:07:57,Bolu Kukus
TRX4833,UMKM626,1,276000.0,,2021-07-22 02:07:57,Catering Kantor
TRX4834,UMKM626,0,224000.0,,2021-02-19 02:07:57,Bolu Kukus
TRX4835,UMKM626,0,122000.0,Cash,2021-05-02 02:07:57,Seblak Kering
TRX4836,UMKM626,1,251000.0,OVO,2022-02-03 02:07:57,Snack Box Meeting
TRX4837,UMKM626,0,200000.0,Cash,2022-09-15 02:07:57,Es Krim Lokal
TRX4838,UMKM626,1,184000.0,Gopay,2022-07-24 02:07:57,Paket Nasi Box
TRX4839,UMKM626,0,299000.0,Tunai,2021-08-18 02:07:57,Klepon
TRX4840,UMKM626,1,55000.0,OVO,2021-10-16 02:07:57,Paket Nasi Box
TRX4841,UMKM626,1,222000.0,,2021-04-01 02:07:57,Catering Pernikahan
TRX4842,UMKM627,0,324000.0,Transfer BNI,2022-07-02 00:08:49,Ganti Oli Motor
TRX4843,UMKM627,0,571000.0,,2023-03-27 00:08:49,Kurir Ekspres Lokal
TRX4845,UMKM627,1,1618000.0,OVO,2021-12-22 00:08:49,Cuci Mobil
TRX4846,UMKM627,1,526000.0,Gopay,2022-11-24 00:08:49,Jasa Packing Barang
TRX4847,UMKM627,1,1913000.0,,2021-12-19 00:08:49,Gudang Sewa
TRX4848,UMKM628,1,1809000.0,OVO,2024-03-30 14:23:26,Sewa Minibus
TRX4849,UMKM628,1,221000.0,Transfer BRI,2025-08-15 14:23:26,Sewa Motor Harian
TRX4850,UMKM628,0,630000.0,Tunai,2025-07-20 14:23:26,Antar Jemput Bandara
TRX4852,UMKM628,1,1845000.0,,2024-03-23 14:23:26,Tour Domestik
TRX4853,UMKM628,0,1163000.0,Transfer Mandiri,2025-05-12 14:23:26,Balancing Roda
TRX4854,UMKM629,1,1773000.0,,2023-01-04 00:02:47,Servis Laptop
TRX4855,UMKM629,1,1155000.0,,2023-05-07 00:02:47,Gathering Perusahaan
TRX4856,UMKM629,1,874000.0,Gopay,2022-07-08 00:02:47,Event Launching Produk
TRX4857,UMKM629,1,122000.0,,2022-08-27 00:02:47,Servis HP
TRX4858,UMKM629,0,129000.0,Transfer Mandiri,2023-10-11 00:02:47,Penulisan Artikel SEO
TRX4859,UMKM629,1,2467000.0,,2022-10-22 00:02:47,Event Launching Produk
TRX4860,UMKM629,1,2240000.0,Pembayaran tunai,2023-03-01 00:02:47,Servis Laptop
TRX4861,UMKM629,1,582000.0,Gopay,2023-12-06 00:02:47,Event Launching Produk
TRX4862,UMKM629,0,2228000.0,,2024-04-02 00:02:47,Voice Over
TRX4863,UMKM629,0,129000.0,Transfer BNI,2023-03-09 00:02:47,Editing Video
TRX4864,UMKM630,1,207000.0,Transfer BRI,2024-07-14 23:24:07,Pijat Tradisional
TRX4866,UMKM630,1,120000.0,Pembayaran tunai,2024-11-08 23:24:07,Pijat Tradisional
TRX4867,UMKM630,1,367000.0,Pembayaran tunai,2024-03-20 23:24:07,Lulur Badan
TRX4868,UMKM630,0,426000.0,Tunai,2025-01-09 23:24:07,Kursi Roda Lipat
TRX4869,UMKM630,1,176000.0,Transfer BCA,2024-10-16 23:24:07,Paket Spa Relaksasi
TRX4870,UMKM631,0,468000.0,,2021-03-27 08:20:31,Heels Wanita
TRX4872,UMKM631,1,159000.0,Transfer BCA,2022-06-14 08:20:31,Kemeja Batik Pria
TRX4873,UMKM631,0,208000.0,Transfer BNI,2022-05-29 08:20:31,Dress Anak Pesta
TRX4874,UMKM631,1,486000.0,Dana,2021-08-15 08:20:31,Kemeja Batik Pria
TRX4875,UMKM631,1,717000.0,Transfer BCA,2021-12-30 08:20:31,Kemeja Batik Pria
TRX4876,UMKM631,1,649000.0,Transfer BCA,2021-12-01 08:20:31,Polo Shirt Pria
TRX4877,UMKM631,1,309000.0,Dana,2022-03-13 08:20:31,Kemeja Batik Pria
TRX4878,UMKM632,1,317000.0,Pembayaran tunai,2023-02-24 15:39:09,Kaos Polos Pria
TRX4879,UMKM632,0,925000.0,,2023-09-26 15:39:09,Atasan Motif
TRX4880,UMKM632,0,598000.0,Transfer Mandiri,2022-10-12 15:39:09,Blouse Wanita
TRX4881,UMKM632,0,483000.0,Cash,2023-09-11 15:39:09,Celana Panjang Pria
TRX4882,UMKM632,1,628000.0,Transfer BRI,2023-07-05 15:39:09,Ikat Pinggang Pria
TRX4884,UMKM632,1,676000.0,Dana,2022-11-05 15:39:09,Kaos Polos Pria
TRX4885,UMKM632,1,332000.0,OVO,2023-02-21 15:39:09,Kaos Polos Pria
TRX4886,UMKM632,1,746000.0,Transfer BCA,2023-06-24 15:39:09,Ikat Pinggang Pria
TRX4887,UMKM633,1,1727000.0,Transfer BCA,2022-09-05 23:27:10,Event Launching Produk
TRX4888,UMKM633,1,934000.0,OVO,2023-11-15 23:27:10,Event Launching Produk
TRX4889,UMKM633,0,1792000.0,Transfer Mandiri,2022-05-28 23:27:10,Gathering Perusahaan
TRX4890,UMKM633,1,2361000.0,Transfer BRI,2022-05-06 23:27:10,Desain Feed Instagram
TRX4891,UMKM633,0,2383000.0,Tunai,2022-05-29 23:27:10,Konsultasi Pajak
TRX4892,UMKM633,1,2076000.0,OVO,2022-12-03 23:27:10,Event Launching Produk
TRX4893,UMKM633,1,832000.0,OVO,2022-06-04 23:27:10,Desain Feed Instagram
TRX4894,UMKM634,1,204000.0,Pembayaran tunai,2024-03-29 02:14:09,Omega 3 Kapsul
TRX4896,UMKM634,0,299000.0,Transfer Mandiri,2024-06-07 02:14:09,Facial Wajah
TRX4897,UMKM635,0,8425000.0,Tunai,2024-10-04 01:12:19,Kost Harian
TRX4898,UMKM635,1,4657000.0,Dana,2023-09-10 01:12:19,Desain Interior Ruang Tamu
TRX4899,UMKM635,0,5524000.0,Transfer BNI,2024-06-29 01:12:19,Plafon Gypsum
TRX4900,UMKM636,0,1233000.0,Transfer Mandiri,2022-07-23 03:26:20,Kursus Mekanik
TRX4901,UMKM636,0,755000.0,Transfer Mandiri,2022-12-02 03:26:20,Bimbel UN SD
TRX4902,UMKM636,0,1494000.0,Transfer BNI,2022-04-01 03:26:20,Kursus Digital Marketing
TRX4904,UMKM636,0,332000.0,Transfer BNI,2022-07-17 03:26:20,Les Privat Matematika
TRX4906,UMKM637,1,587000.0,,2021-08-07 21:43:14,Penerjemah Dokumen
TRX4907,UMKM637,1,1041000.0,Dana,2021-02-07 21:43:14,Penerjemah Dokumen
TRX4908,UMKM637,1,1929000.0,Dana,2021-04-09 21:43:14,Konsultasi Marketing
TRX4909,UMKM637,0,2964000.0,Transfer BNI,2022-07-24 21:43:14,Data Entry
TRX4910,UMKM637,0,762000.0,,2021-07-15 21:43:14,Desain Banner
TRX4912,UMKM637,0,978000.0,Cash,2022-07-11 21:43:14,Konsultasi Hukum
TRX4913,UMKM637,0,2182000.0,Transfer BNI,2022-07-15 21:43:14,Paket Pernikahan
